date,kpi_name,logged_value,unit,frequency,kpi_threshold,client_id,logged_at
2025-01-01,on_time_performance,85.2,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T08:00:00
2025-01-01,on_time_performance,84.0,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T09:06:00
2025-01-01,on_time_performance,86.0,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T10:12:00
2025-01-01,on_time_performance,85.0,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T11:18:00
2025-01-01,on_time_performance,83.0,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T12:24:00
2025-01-01,on_time_performance,84.7,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T13:30:00
2025-01-01,on_time_performance,84.5,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T14:36:00
2025-01-01,on_time_performance,84.4,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T15:42:00
2025-01-01,on_time_performance,84.8,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T16:48:00
2025-01-01,on_time_performance,87.5,%,Daily,68958470d97275e03c78ebc0,2,2025-01-01T17:54:00
2025-01-01,flight_cancellation_rate,1.62,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T08:00:00
2025-01-01,flight_cancellation_rate,1.6,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T09:06:00
2025-01-01,flight_cancellation_rate,1.62,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T10:12:00
2025-01-01,flight_cancellation_rate,1.9,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T11:18:00
2025-01-01,flight_cancellation_rate,1.57,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T12:24:00
2025-01-01,flight_cancellation_rate,1.83,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T13:30:00
2025-01-01,flight_cancellation_rate,1.95,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T14:36:00
2025-01-01,flight_cancellation_rate,1.5,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T15:42:00
2025-01-01,flight_cancellation_rate,1.26,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T16:48:00
2025-01-01,flight_cancellation_rate,1.72,%,Daily,6895848ad97275e03c78ebc1,2,2025-01-01T17:54:00
2025-01-01,passenger_load_factor,81.1,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T08:00:00
2025-01-01,passenger_load_factor,78.9,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T09:06:00
2025-01-01,passenger_load_factor,80.9,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T10:12:00
2025-01-01,passenger_load_factor,81.5,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T11:18:00
2025-01-01,passenger_load_factor,82.2,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T12:24:00
2025-01-01,passenger_load_factor,82.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T13:30:00
2025-01-01,passenger_load_factor,80.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T14:36:00
2025-01-01,passenger_load_factor,80.3,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T15:42:00
2025-01-01,passenger_load_factor,79.9,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T16:48:00
2025-01-01,passenger_load_factor,78.2,%,Daily,689584bbd97275e03c78ebc4,2,2025-01-01T17:54:00
2025-01-01,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-01-01T08:00:00
2025-01-01,baggage_mishandling_rate,5,Count,Daily,689584c6d97275e03c78ebc5,2,2025-01-01T09:06:00
2025-01-01,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-01-01T10:12:00
