date,kpi_name,logged_value,unit,frequency,kpi_threshold,client_id,logged_at
2025-05-01,on_time_performance,86.7,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T08:00:00
2025-05-01,on_time_performance,87.4,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T09:06:00
2025-05-01,on_time_performance,84.7,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T10:12:00
2025-05-01,on_time_performance,86.6,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T11:18:00
2025-05-01,on_time_performance,83.6,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T12:24:00
2025-05-01,on_time_performance,86.0,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T13:30:00
2025-05-01,on_time_performance,84.9,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T14:36:00
2025-05-01,on_time_performance,85.7,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T15:42:00
2025-05-01,on_time_performance,87.0,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T16:48:00
2025-05-01,on_time_performance,87.4,%,Daily,68958470d97275e03c78ebc0,2,2025-05-01T17:54:00
2025-05-01,flight_cancellation_rate,0.86,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T08:00:00
2025-05-01,flight_cancellation_rate,0.71,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T09:06:00
2025-05-01,flight_cancellation_rate,0.96,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T10:12:00
2025-05-01,flight_cancellation_rate,1.14,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T11:18:00
2025-05-01,flight_cancellation_rate,0.8,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T12:24:00
2025-05-01,flight_cancellation_rate,0.84,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T13:30:00
2025-05-01,flight_cancellation_rate,0.77,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T14:36:00
2025-05-01,flight_cancellation_rate,0.9,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T15:42:00
2025-05-01,flight_cancellation_rate,0.99,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T16:48:00
2025-05-01,flight_cancellation_rate,0.8,%,Daily,6895848ad97275e03c78ebc1,2,2025-05-01T17:54:00
2025-05-01,passenger_load_factor,80.3,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T08:00:00
2025-05-01,passenger_load_factor,80.7,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T09:06:00
2025-05-01,passenger_load_factor,81.2,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T10:12:00
2025-05-01,passenger_load_factor,80.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T11:18:00
2025-05-01,passenger_load_factor,79.6,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T12:24:00
2025-05-01,passenger_load_factor,79.2,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T13:30:00
2025-05-01,passenger_load_factor,82.1,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T14:36:00
2025-05-01,passenger_load_factor,78.9,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T15:42:00
2025-05-01,passenger_load_factor,81.3,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T16:48:00
2025-05-01,passenger_load_factor,80.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-05-01T17:54:00
2025-05-01,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T08:00:00
2025-05-01,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T09:06:00
2025-05-01,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T10:12:00
2025-05-01,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T11:18:00
2025-05-01,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T12:24:00
2025-05-01,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T13:30:00
2025-05-01,baggage_mishandling_rate,4,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T14:36:00
2025-05-01,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T15:42:00
2025-05-01,baggage_mishandling_rate,3,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T16:48:00
2025-05-01,baggage_mishandling_rate,2,Count,Daily,689584c6d97275e03c78ebc5,2,2025-05-01T17:54:00
2025-05-01,aircraft_utilization_rate,8.2,Hours,Daily,68958562d97275e03c78ebcd,2,2025-05-01T08:00:00
2025-05-01,aircraft_utilization_rate,8.4,Hours,Daily,68958562d97275e03c78ebcd,2,2025-05-01T09:06:00
