date,kpi_name,logged_value,unit,frequency,kpi_threshold,client_id,logged_at
2025-03-01,on_time_performance,84.3,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T08:00:00
2025-03-01,on_time_performance,84.5,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T09:06:00
2025-03-01,on_time_performance,85.8,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T10:12:00
2025-03-01,on_time_performance,81.9,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T11:18:00
2025-03-01,on_time_performance,81.8,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T12:24:00
2025-03-01,on_time_performance,83.2,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T13:30:00
2025-03-01,on_time_performance,85.1,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T14:36:00
2025-03-01,on_time_performance,85.1,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T15:42:00
2025-03-01,on_time_performance,84.5,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T16:48:00
2025-03-01,on_time_performance,85.4,%,Daily,68958470d97275e03c78ebc0,2,2025-03-01T17:54:00
2025-03-01,flight_cancellation_rate,2.14,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T08:00:00
2025-03-01,flight_cancellation_rate,1.94,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T09:06:00
2025-03-01,flight_cancellation_rate,1.85,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T10:12:00
2025-03-01,flight_cancellation_rate,2.07,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T11:18:00
2025-03-01,flight_cancellation_rate,2.02,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T12:24:00
2025-03-01,flight_cancellation_rate,2.03,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T13:30:00
2025-03-01,flight_cancellation_rate,1.83,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T14:36:00
2025-03-01,flight_cancellation_rate,2.2,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T15:42:00
2025-03-01,flight_cancellation_rate,1.92,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T16:48:00
2025-03-01,flight_cancellation_rate,1.95,%,Daily,6895848ad97275e03c78ebc1,2,2025-03-01T17:54:00
2025-03-01,passenger_load_factor,78.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T08:00:00
2025-03-01,passenger_load_factor,77.7,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T09:06:00
2025-03-01,passenger_load_factor,79.4,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T10:12:00
2025-03-01,passenger_load_factor,77.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T11:18:00
2025-03-01,passenger_load_factor,77.9,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T12:24:00
2025-03-01,passenger_load_factor,79.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T13:30:00
2025-03-01,passenger_load_factor,79.0,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T14:36:00
2025-03-01,passenger_load_factor,78.8,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T15:42:00
2025-03-01,passenger_load_factor,78.8,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T16:48:00
2025-03-01,passenger_load_factor,77.1,%,Daily,689584bbd97275e03c78ebc4,2,2025-03-01T17:54:00
2025-03-01,baggage_mishandling_rate,6,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T08:00:00
2025-03-01,baggage_mishandling_rate,6,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T09:06:00
2025-03-01,baggage_mishandling_rate,5,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T10:12:00
2025-03-01,baggage_mishandling_rate,7,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T11:18:00
2025-03-01,baggage_mishandling_rate,6,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T12:24:00
2025-03-01,baggage_mishandling_rate,7,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T13:30:00
2025-03-01,baggage_mishandling_rate,6,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T14:36:00
2025-03-01,baggage_mishandling_rate,6,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T15:42:00
2025-03-01,baggage_mishandling_rate,6,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T16:48:00
2025-03-01,baggage_mishandling_rate,5,Count,Daily,689584c6d97275e03c78ebc5,2,2025-03-01T17:54:00
2025-03-01,aircraft_utilization_rate,8.0,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T08:00:00
2025-03-01,aircraft_utilization_rate,8.4,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T09:06:00
2025-03-01,aircraft_utilization_rate,8.5,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T10:12:00
2025-03-01,aircraft_utilization_rate,8.4,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T11:18:00
2025-03-01,aircraft_utilization_rate,8.8,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T12:24:00
2025-03-01,aircraft_utilization_rate,8.6,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T13:30:00
2025-03-01,aircraft_utilization_rate,8.2,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T14:36:00
2025-03-01,aircraft_utilization_rate,8.4,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T15:42:00
2025-03-01,aircraft_utilization_rate,8.0,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T16:48:00
2025-03-01,aircraft_utilization_rate,8.1,Hours,Daily,68958562d97275e03c78ebcd,2,2025-03-01T17:54:00
2025-03-01,average_delay_per_flight,9.2,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-03-01T08:00:00
2025-03-01,average_delay_per_flight,14.4,Minutes,Daily,689584dfd97275e03c78ebc7,2,2025-03-01T09:06:00
